Date,Open,High,Low,Close,Adj Close,Volume
2018-08-16,21.299999,21.833332,21.299999,21.666668,21.666668,2100
2018-08-17,22.066668,22.920000,21.673332,22.299999,22.299999,7050
2018-08-20,22.453333,23.033333,22.453333,22.933332,22.933332,4800
2018-08-21,23.273333,23.666668,23.266666,23.533333,23.533333,3450
2018-08-22,23.826668,23.826668,23.266666,23.266666,23.266666,5550
2018-08-23,23.753332,23.753332,23.233334,23.233334,23.233334,3000
2018-08-24,23.366667,23.733334,23.100000,23.486668,23.486668,4050
2018-08-27,23.780001,23.780001,22.733334,22.733334,22.733334,4050
2018-08-28,23.400000,23.400000,22.900000,22.900000,22.900000,1650
2018-08-29,23.326668,23.326668,22.700001,23.066668,23.066668,4350
2018-08-30,23.266666,23.266666,20.773333,22.400000,22.400000,10950
2018-08-31,22.480000,22.600000,21.500000,21.500000,21.500000,18900
2018-09-04,22.266666,22.333332,22.266666,22.333332,22.333332,2550
2018-09-05,22.186666,22.186666,22.186666,22.186666,22.186666,300
2018-09-06,22.100000,22.333332,22.100000,22.299999,22.299999,5100
2018-09-07,22.520000,22.799999,22.033333,22.200001,22.200001,3750
2018-09-10,22.433332,22.500000,22.133333,22.166668,22.166668,3900
2018-09-11,21.533333,22.266666,21.533333,21.966667,21.966667,2400
2018-09-12,21.966667,21.966667,21.966667,21.966667,21.966667,0
2018-09-13,22.826668,22.826668,22.826668,22.826668,22.826668,750
2018-09-14,22.633333,22.633333,20.873333,22.000000,22.000000,1800
2018-09-17,21.933332,21.933332,20.733334,20.900000,20.900000,2850
2018-09-18,20.600000,21.766666,20.600000,21.666668,21.666668,2100
2018-09-19,21.966667,22.386667,21.966667,22.333332,22.333332,2250
2018-09-20,21.600000,21.866667,21.600000,21.866667,21.866667,1800
2018-09-21,22.086666,22.700001,21.473333,22.700001,22.700001,5250
2018-09-24,21.373333,22.066668,21.373333,21.933332,21.933332,3300
2018-09-25,22.053333,22.666668,22.053333,22.666668,22.666668,1350
2018-09-26,23.266666,23.266666,22.400000,22.400000,22.400000,1050
2018-09-27,22.666668,22.666668,22.400000,22.600000,22.600000,12450
2018-09-28,23.166668,23.166668,22.293333,22.466667,22.466667,172650
2018-10-01,22.593332,22.693333,22.386667,22.653334,22.653334,9750
2018-10-02,21.900000,23.000000,21.900000,23.000000,23.000000,2250
2018-10-03,22.766666,22.766666,22.700001,22.713333,22.713333,2700
2018-10-04,22.666668,22.926666,22.586666,22.733334,22.733334,76200
2018-10-05,22.753332,23.333332,22.753332,23.226667,23.226667,17550
2018-10-08,23.333332,23.786667,23.113333,23.333332,23.333332,38550
2018-10-09,22.973333,25.866667,22.973333,25.260000,25.260000,13200
2018-10-10,25.253332,25.500000,23.786667,25.146667,25.146667,5250
2018-10-11,25.666668,28.533333,25.666668,26.273333,26.273333,23700
2018-10-12,25.946667,28.666668,25.006666,28.333332,28.333332,19950
2018-10-15,28.940001,29.526667,26.306667,28.126667,28.126667,32400
2018-10-16,28.340000,28.526667,26.306667,26.906668,26.906668,9300
2018-10-17,27.866667,28.033333,26.733334,27.833332,27.833332,8850
2018-10-18,27.706667,28.719999,26.879999,26.920000,26.920000,16800
2018-10-19,26.740000,27.866667,26.673332,26.866667,26.866667,4650
2018-10-22,26.933332,28.506666,26.866667,26.900000,26.900000,12450
2018-10-23,26.866667,27.326668,25.033333,26.046667,26.046667,3750
2018-10-24,25.813334,26.620001,25.026667,26.126667,26.126667,7500
2018-10-25,26.313334,26.886667,25.166668,25.346666,25.346666,9450
2018-10-26,22.420000,24.660000,22.320000,22.406668,22.406668,7650
2018-10-29,22.459999,23.926666,22.333332,22.346666,22.346666,15150
2018-10-30,22.333332,22.333332,22.333332,22.333332,22.333332,1350
2018-10-31,23.333332,25.333332,23.053333,24.126667,24.126667,6000
2018-11-01,23.813334,24.666668,23.346666,24.666668,24.666668,2100
2018-11-02,25.426666,25.426666,23.673332,24.100000,24.100000,3900
2018-11-05,24.053333,26.333332,24.053333,25.973333,25.973333,8550
2018-11-06,24.833332,25.520000,23.340000,24.133333,24.133333,7500
2018-11-07,24.660000,24.766666,23.433332,23.433332,23.433332,2400
2018-11-08,24.553333,25.833332,24.553333,24.926666,24.926666,6150
2018-11-09,25.000000,25.000000,24.006666,24.006666,24.006666,1200
2018-11-12,24.533333,25.900000,23.506666,25.900000,25.900000,3300
2018-11-13,25.299999,25.306667,24.466667,24.686666,24.686666,1500
2018-11-14,23.666668,23.666668,20.459999,22.000000,22.000000,23700
2018-11-15,22.413334,22.733334,22.013332,22.666668,22.666668,5550
2018-11-16,22.333332,23.466667,22.166668,22.166668,22.166668,7800
2018-11-19,22.000000,22.133333,20.540001,21.666668,21.666668,17400
2018-11-20,20.666668,20.666668,18.693333,18.693333,18.693333,9150
2018-11-21,18.713333,19.780001,18.713333,19.333332,19.333332,6450
2018-11-23,19.333332,19.333332,19.333332,19.333332,19.333332,150
2018-11-26,19.566668,20.666668,18.860001,18.860001,18.860001,1200
2018-11-27,19.013332,20.100000,19.013332,20.100000,20.100000,1200
2018-11-28,18.773333,20.000000,18.773333,20.000000,20.000000,1050
2018-11-29,20.033333,20.226667,20.000000,20.200001,20.200001,12000
2018-11-30,20.066668,20.080000,20.066668,20.080000,20.080000,900
2018-12-03,20.080000,20.573334,19.333332,19.333332,19.333332,8700
2018-12-04,20.059999,20.166668,19.533333,19.533333,19.533333,1800
2018-12-06,19.266666,19.266666,19.266666,19.266666,19.266666,600
2018-12-07,18.900000,19.000000,18.793333,19.000000,19.000000,3750
2018-12-10,18.766666,18.920000,17.540001,17.733334,17.733334,2700
2018-12-11,18.333332,18.333332,18.333332,18.333332,18.333332,750
2018-12-12,18.673332,19.026667,18.639999,19.026667,19.026667,6000
2018-12-13,19.066668,19.066668,18.420000,18.520000,18.520000,10200
2018-12-14,17.466667,17.913334,17.433332,17.786667,17.786667,1650
2018-12-17,17.799999,19.246668,17.799999,18.846666,18.846666,4950
2018-12-18,19.333332,19.333332,19.333332,19.333332,19.333332,600
2018-12-19,19.000000,19.000000,17.900000,18.266666,18.266666,5400
2018-12-20,18.299999,20.846666,18.299999,19.246668,19.246668,9750
2018-12-21,19.299999,19.333332,17.686666,18.660000,18.660000,7800
2018-12-24,20.700001,20.840000,17.333332,17.333332,17.333332,9300
2018-12-26,17.286667,18.686666,16.586666,17.340000,17.340000,4050
2018-12-27,19.340000,19.340000,16.173332,16.400000,16.400000,24150
2018-12-28,16.693333,16.966667,16.020000,16.020000,16.020000,3900
2018-12-31,16.093332,17.000000,16.033333,16.333332,16.333332,2400
2019-01-02,16.333332,16.366667,14.953333,15.866667,15.866667,4350
2019-01-03,16.653334,17.860001,15.206667,17.026667,17.026667,6750
2019-01-04,17.373333,18.333332,17.373333,18.333332,18.333332,2550
2019-01-07,17.893333,17.893333,17.893333,17.893333,17.893333,300
2019-01-08,20.886667,20.886667,18.993334,19.000000,19.000000,4350
2019-01-09,19.260000,19.260000,19.260000,19.260000,19.260000,450
2019-01-10,19.166668,19.166668,18.100000,18.933332,18.933332,3900
2019-01-11,18.799999,19.593332,18.799999,19.200001,19.200001,3000
2019-01-14,19.200001,19.200001,19.200001,19.200001,19.200001,150
2019-01-15,18.920000,20.000000,18.920000,20.000000,20.000000,1650
2019-01-16,19.833332,20.186666,19.833332,20.186666,20.186666,2100
2019-01-17,19.113333,19.540001,18.273333,19.500000,19.500000,4800
2019-01-18,19.200001,20.006666,19.200001,20.006666,20.006666,2250
2019-01-22,20.793333,21.000000,20.433332,20.433332,20.433332,2700
2019-01-23,19.733334,21.879999,19.733334,21.879999,21.879999,3000
2019-01-24,20.286667,20.520000,20.073334,20.520000,20.520000,2250
2019-01-25,20.946667,20.946667,20.400000,20.400000,20.400000,3300
2019-01-28,20.400000,20.400000,20.400000,20.400000,20.400000,150
2019-01-29,18.713333,19.600000,18.713333,19.559999,19.559999,1200
2019-01-30,18.120001,20.333332,18.120001,20.280001,20.280001,1650
2019-01-31,20.280001,20.280001,20.280001,20.280001,20.280001,150
2019-02-01,20.280001,20.280001,20.280001,20.280001,20.280001,150
2019-02-04,18.600000,19.333332,18.600000,19.333332,19.333332,1800
2019-02-05,19.180000,19.333332,19.180000,19.333332,19.333332,750
2019-02-06,19.333332,19.333332,19.333332,19.333332,19.333332,450
2019-02-07,19.333332,19.333332,19.333332,19.333332,19.333332,150
2019-02-08,19.333332,19.333332,19.333332,19.333332,19.333332,150
2019-02-11,18.873333,19.233334,18.873333,19.153334,19.153334,1950
2019-02-12,19.833332,20.780001,19.733334,20.266666,20.266666,2400
2019-02-13,19.280001,20.313334,18.933332,19.233334,19.233334,4650
2019-02-14,19.726667,19.946667,19.340000,19.433332,19.433332,2550
2019-02-15,19.433332,19.433332,19.433332,19.433332,19.433332,150
2019-02-19,20.000000,20.000000,20.000000,20.000000,20.000000,1650
2019-02-20,19.200001,20.033333,18.846666,19.566668,19.566668,6000
2019-02-21,19.593332,20.666668,19.593332,20.666668,20.666668,7050
2019-02-22,20.666668,20.666668,20.666668,20.666668,20.666668,150
2019-02-25,19.766666,21.000000,19.766666,20.666668,20.666668,3600
2019-02-26,21.306667,21.373333,20.500000,20.500000,20.500000,4650
2019-02-27,20.799999,21.333332,20.700001,21.333332,21.333332,2100
2019-02-28,21.333332,21.573334,21.000000,21.559999,21.559999,3600
2019-03-01,21.653334,21.653334,21.000000,21.633333,21.633333,1050
2019-03-04,22.760000,22.760000,21.866667,22.246668,22.246668,3750
2019-03-05,22.246668,22.246668,22.246668,22.246668,22.246668,150
2019-03-06,22.246668,22.246668,22.246668,22.246668,22.246668,0
2019-03-07,21.100000,21.100000,20.666668,20.666668,20.666668,1800
2019-03-08,21.040001,21.040001,19.893333,19.893333,19.893333,900
2019-03-11,20.933332,20.933332,20.933332,20.933332,20.933332,1200
2019-03-12,20.933332,20.933332,20.933332,20.933332,20.933332,150
2019-03-13,20.266666,20.266666,20.266666,20.266666,20.266666,600
2019-03-14,19.746668,21.833332,19.740000,20.000000,20.000000,6150
2019-03-15,20.413334,20.413334,20.413334,20.413334,20.413334,1800
2019-03-18,20.426666,20.853333,20.066668,20.206667,20.206667,6300
2019-03-19,20.340000,21.853333,20.333332,20.333332,20.333332,1800
2019-03-20,19.886667,21.846666,19.873333,21.266666,21.266666,10950
2019-03-21,21.846666,21.846666,19.713333,20.100000,20.100000,1500
2019-03-22,20.100000,20.100000,20.100000,20.100000,20.100000,150
2019-03-25,20.346666,20.346666,20.346666,20.346666,20.346666,150
2019-03-26,20.346666,20.346666,20.346666,20.346666,20.346666,150
2019-03-27,20.346666,20.346666,20.346666,20.346666,20.346666,150
2019-03-28,20.066668,20.213333,20.066668,20.213333,20.213333,1350
2019-03-29,20.666668,20.666668,20.126667,20.126667,20.126667,750
2019-04-01,20.066668,20.400000,20.066668,20.080000,20.080000,1800
2019-04-02,20.080000,20.180000,19.086666,19.206667,19.206667,5700
2019-04-03,19.693333,19.753332,18.493334,19.333332,19.333332,7800
2019-04-04,18.666668,18.700001,18.666668,18.700001,18.700001,1800
2019-04-05,19.139999,19.139999,19.000000,19.000000,19.000000,2100
2019-04-08,18.573334,18.693333,18.546667,18.693333,18.693333,1950
2019-04-09,18.826668,18.826668,18.733334,18.733334,18.733334,2100
2019-04-10,18.920000,18.920000,18.920000,18.920000,18.920000,1500
2019-04-11,18.920000,18.920000,18.920000,18.920000,18.920000,150
2019-04-12,18.333332,18.466667,18.333332,18.466667,18.466667,750
2019-04-15,18.533333,18.600000,18.533333,18.600000,18.600000,1200
2019-04-16,18.666668,18.666668,18.666668,18.666668,18.666668,300
2019-04-17,18.666668,18.666668,18.666668,18.666668,18.666668,150
2019-04-18,18.666668,18.666668,18.666668,18.666668,18.666668,150
2019-04-22,18.533333,18.533333,18.466667,18.466667,18.466667,1350
2019-04-23,18.646667,18.826668,18.646667,18.826668,18.826668,450
2019-04-24,18.826668,18.826668,18.826668,18.826668,18.826668,300
2019-04-25,18.826668,18.826668,18.826668,18.826668,18.826668,150
2019-04-26,18.826668,18.826668,18.826668,18.826668,18.826668,150
2019-04-29,18.340000,18.340000,18.000000,18.000000,18.000000,1800
2019-04-30,18.000000,18.000000,18.000000,18.000000,18.000000,2700
2019-05-01,18.000000,18.200001,18.000000,18.200001,18.200001,3750
2019-05-02,18.200001,18.200001,18.200001,18.200001,18.200001,150
2019-05-03,18.000000,18.500000,17.920000,18.500000,18.500000,6150
2019-05-06,18.066668,18.320000,17.673332,17.673332,17.673332,5700
2019-05-07,17.506666,18.333332,17.506666,18.333332,18.333332,5250
2019-05-08,17.886667,18.533333,17.813334,18.533333,18.533333,9000
2019-05-09,18.533333,18.533333,18.533333,18.533333,18.533333,0
2019-05-10,18.533333,18.533333,18.533333,18.533333,18.533333,150
2019-05-13,18.533333,18.533333,18.533333,18.533333,18.533333,0
2019-05-14,18.180000,18.180000,18.180000,18.180000,18.180000,150
2019-05-15,18.233334,18.233334,18.233334,18.233334,18.233334,300
2019-05-16,18.353333,18.353333,18.353333,18.353333,18.353333,750
2019-05-17,18.353333,18.353333,18.353333,18.353333,18.353333,0
2019-05-20,17.886667,17.886667,17.886667,17.886667,17.886667,150
2019-05-21,17.886667,17.886667,17.886667,17.886667,17.886667,150
2019-05-22,17.886667,17.886667,17.886667,17.886667,17.886667,0
2019-05-23,18.126667,18.219999,17.840000,18.086666,18.086666,2250
2019-05-24,18.086666,18.086666,18.086666,18.086666,18.086666,0
2019-05-28,18.286667,18.379999,18.286667,18.379999,18.379999,750
2019-05-29,18.100000,18.306667,18.100000,18.306667,18.306667,1650
2019-05-30,18.059999,18.059999,18.059999,18.059999,18.059999,300
2019-05-31,17.986668,18.139999,17.986668,18.139999,18.139999,750
2019-06-03,18.139999,18.139999,18.139999,18.139999,18.139999,150
2019-06-04,18.139999,18.139999,18.139999,18.139999,18.139999,300
2019-06-05,18.526667,18.526667,18.526667,18.526667,18.526667,300
2019-06-06,18.526667,18.526667,18.526667,18.526667,18.526667,150
2019-06-07,18.526667,18.526667,18.526667,18.526667,18.526667,150
2019-06-10,17.920000,18.533333,17.920000,18.400000,18.400000,900
2019-06-11,22.000000,24.500000,19.549999,19.580000,19.580000,5600
2019-06-12,21.700001,21.700001,19.469999,20.690001,20.690001,5200
2019-06-13,20.639999,20.639999,16.990000,17.010000,17.010000,18100
2019-06-14,17.200001,17.200001,16.930000,16.930000,16.930000,600
2019-06-17,16.660000,17.000000,16.330000,17.000000,17.000000,3400
2019-06-18,17.000000,17.000000,17.000000,17.000000,17.000000,500
2019-06-19,17.000000,18.150000,16.139999,17.969999,17.969999,3000
2019-06-20,18.000000,19.000000,17.120001,19.000000,19.000000,1600
2019-06-21,19.000000,19.000000,19.000000,19.000000,19.000000,100
2019-06-24,18.000000,18.059999,17.670000,17.980000,17.980000,800
2019-06-25,17.490000,17.980000,17.070000,17.610001,17.610001,2300
2019-06-26,16.860001,17.910000,16.860001,17.910000,17.910000,400
2019-06-27,16.299999,17.930000,16.299999,17.299999,17.299999,1000
2019-06-28,17.500000,17.500000,17.490000,17.490000,17.490000,1700
2019-07-01,17.889999,18.070000,16.000000,17.260000,17.260000,11800
2019-07-02,17.309999,17.900000,17.299999,17.600000,17.600000,3600
2019-07-03,18.000000,18.070000,18.000000,18.000000,18.000000,1700
2019-07-05,18.730000,18.730000,18.000000,18.049999,18.049999,3100
2019-07-08,18.100000,18.200001,18.000000,18.200001,18.200001,2900
2019-07-09,18.500000,18.860001,17.500000,18.000000,18.000000,7000
2019-07-10,18.400000,19.150000,18.090000,18.139999,18.139999,2500
2019-07-11,18.290001,18.299999,17.629999,17.629999,17.629999,2600
2019-07-12,17.500000,18.230000,17.500000,18.000000,18.000000,1000
2019-07-15,17.799999,18.889999,17.799999,18.000000,18.000000,7600
2019-07-16,17.660000,18.000000,17.379999,17.520000,17.520000,6400
2019-07-17,17.620001,18.030001,17.600000,17.790001,17.790001,3600
2019-07-18,17.750000,17.750000,17.350000,17.549999,17.549999,3700
2019-07-19,17.400000,17.570000,17.400000,17.510000,17.510000,1300
2019-07-22,17.860001,18.180000,17.000000,17.080000,17.080000,5800
2019-07-23,17.340000,17.500000,17.250000,17.250000,17.250000,500
2019-07-24,17.200001,17.350000,17.200001,17.350000,17.350000,600
2019-07-25,17.350000,17.350000,17.350000,17.350000,17.350000,0
2019-07-26,17.750000,18.799999,17.750000,18.799999,18.799999,3100
2019-07-29,18.750000,18.750000,18.230000,18.230000,18.230000,600
2019-07-30,18.180000,18.660000,18.180000,18.320000,18.320000,2600
2019-07-31,17.690001,18.950001,17.570000,17.570000,17.570000,4300
2019-08-01,17.700001,18.440001,17.700001,18.299999,18.299999,3300
2019-08-02,18.049999,18.450001,18.049999,18.450001,18.450001,1200
2019-08-05,18.480000,19.000000,18.480000,18.690001,18.690001,1900
2019-08-06,18.260000,18.260000,17.920000,18.219999,18.219999,800
2019-08-07,18.440001,18.440001,18.440001,18.440001,18.440001,200
2019-08-08,18.500000,18.500000,17.700001,17.700001,17.700001,1200
2019-08-09,18.500000,18.500000,17.700001,17.700001,17.700001,100
2019-08-12,17.870001,18.150000,17.850000,18.150000,18.150000,2300
2019-08-13,17.139999,17.750000,17.139999,17.750000,17.750000,700
2019-08-14,17.610001,17.980000,17.549999,17.950001,17.950001,4600
2019-08-15,17.360001,18.059999,17.010000,17.010000,17.010000,8700
2019-08-16,17.010000,17.010000,17.010000,17.010000,17.010000,0
2019-08-19,17.000000,17.620001,16.410000,16.469999,16.469999,2900
2019-08-20,16.469999,16.469999,16.469999,16.469999,16.469999,0
2019-08-21,16.330000,16.590000,16.330000,16.570000,16.570000,400
2019-08-22,16.139999,16.650000,16.020000,16.650000,16.650000,5100
2019-08-23,16.900000,17.990000,16.209999,17.309999,17.309999,1500
2019-08-26,16.820000,17.559999,16.709999,17.370001,17.370001,3400
2019-08-27,17.049999,17.420000,16.969999,17.410000,17.410000,6200
2019-08-28,18.240000,18.500000,17.320000,17.520000,17.520000,2100
2019-08-29,17.510000,17.510000,17.510000,17.510000,17.510000,200
2019-08-30,17.110001,17.750000,17.049999,17.750000,17.750000,2300
2019-09-03,16.530001,17.000000,16.000000,16.770000,16.770000,7300
2019-09-04,16.760000,16.760000,16.760000,16.760000,16.760000,300
2019-09-05,16.350000,16.900000,16.250000,16.900000,16.900000,400
2019-09-06,17.139999,17.600000,16.549999,17.000000,17.000000,5800
2019-09-09,17.000000,17.000000,17.000000,17.000000,17.000000,300
2019-09-10,17.450001,17.549999,17.150000,17.150000,17.150000,500
2019-09-11,17.059999,17.160000,17.030001,17.160000,17.160000,500
2019-09-12,17.160000,17.160000,17.160000,17.160000,17.160000,0
2019-09-13,17.010000,17.100000,17.000000,17.049999,17.049999,1000
2019-09-16,17.750000,17.750000,14.560000,14.560000,14.560000,8700
2019-09-17,14.580000,14.850000,13.730000,14.020000,14.020000,1100
2019-09-18,14.500000,16.420000,13.590000,13.590000,13.590000,7400
2019-09-19,12.510000,13.530000,12.510000,13.530000,13.530000,2400
2019-09-20,13.510000,14.760000,13.490000,14.760000,14.760000,11300
2019-09-23,14.530000,14.990000,13.650000,14.990000,14.990000,12100
2019-09-24,14.990000,14.990000,14.990000,14.990000,14.990000,100
2019-09-25,14.990000,14.990000,14.990000,14.990000,14.990000,100
2019-09-26,15.170000,15.170000,14.650000,14.750000,14.750000,1900
2019-09-27,14.730000,14.730000,14.730000,14.730000,14.730000,500
2019-09-30,15.870000,19.180000,14.880000,18.780001,18.780001,28400
2019-10-01,20.059999,23.879999,19.549999,20.590000,20.590000,12200
2019-10-02,20.020000,20.740000,19.510000,19.719999,19.719999,3200
2019-10-03,20.129999,20.129999,19.410000,19.410000,19.410000,1000
